HGNC symbol	HGNC ID
KRT74	28929
CICP7	37756
ZNF625	30571
EFCAB5	24801
SEPT14P13	51700
WBP1LP7	43955
MTCO2P30	52159
CSGALNACT2	24292
MTCO1P31	52096
APOBEC3AP1	43835
RPL21P32	36978
ZNF788	33112
RPL10P7	35974
S100A7A	21657
LINC01612	51837
SDSL	30404
ACER1	18356
LINC01473	51109
TIMM10B	4022
ATP8B5P	27245
IGKV1D-12	5746
DCAF16	25987
BMS1P11	49156
SPCS2P4	45237
MALSU1	21721
ATG10-IT1	41455
KRT72	28932
ARAP3	24097
RPS23	10410
RPS17P2	10398
ZFAND6P1	42978
ARAP1-AS2	39994
T	11515
POPDC2	17648
LINC02214	53081
ARAP1-AS1	39993
ADGRD2	18651
RPS12P20	36187
MXD4	13906
RPL21P28	36258
LINC02432	53363
IGLV1-62	5883
IGF2BP3	28868
IGLVI-68	5939
RCN1P2	39204
ZEB1	11642
IGLV11-55	5886
RPL35AP15	36974
ATOH8	24126
STARD10	10666
IGLVI-56	5937
SLC25A30-AS1	42795
RTN4RL1	21329
IGLV8-61	5931
SOCS2P2	19330
LINC00992	48943
SLC25A30	27371
IGLVIV-59	5942
SDS	10691
IGLVI-70	5940
LINC02276	53192
ABHD17AP5	34043
IGLV4-69	5921
KRT73	28928
IGLV10-67	5885
BMP6P1	19329
IGLVV-58	5945
THAP12P9	39573
IGLVI-63	5938
DEUP1	26344
IGLVIV-65	5944
DDRGK1	16110
PPIAP11	9263
PRAMENP	34302
COX17	2264
SLC11A1	10907
LINC01002	38538
ERGIC3	15927
IGLVIV-66-1	15692
IGLVIV-64	5943
KRT73-AS1	49607
IGLV10-54	5884
IGKV3D-11	5823
IGLV6-57	5927
IGLV4-60	5920
ZBED6CL	21720
LINC02170	53032
PGD	8891
TUBGCP6	18127
IGLVV-66	5946
LRRC61	21704
OSCP1	29971
UQCRBP2	12584
PCLAF	28961
LINC01082	49125
ZCCHC2	22916
ACTR3C	37282
ZG16B	30456
FBXW5	13613
AGGF1	24684
EBLN3P	50682
RPS3AP26	36513
BRI3	1109
LINC01081	49124
UAP1	12457
MAP3K7	6859
LINC02135	27094
CLN6	2077
DPY19L2P2	21764
TPT1-AS1	43686
RARRES2	9868
BAIAP2L1	21649
PRSS30P	28753
AIRE	360
PRMT1P1	49611
GLUD1P9	37696
NSD1	14234
TTC9B	26395
CAPN6	1483
GIT1	4272
ENPP7P12	48697
SLC37A3	20651
COX6A1P3	37633
CBX3P8	42880
MYCL	7555
TYRL	12443
RASGEF1A	24246
CNTD2	25805
LINC00917	48607
HIST1H4E	4790
BCL7B	1005
ZFAND2B	25206
IGKV2D-10	5792
C1orf116	28667
DAD1	2664
KANSL1L	26310
IGKV1D-42	5757
CHMP1B2P	49380
HIST1H2BG	4746
PAPOLG	14982
USP42	20068
THAP12P6	39570
MICALL1	29804
WDR76	25773
KRT18P17	33385
FAM46D	28399
CAPN11	1478
IL15	5977
ZNF280D	25953
NARF	29916
SLC25A3	10989
SMIM11B	51846
STAM	11357
ARAP1	16925
DAPK3	2676
GOLGA8Q	44408
DLEU2L	13225
ITGB3BP	6157
RORC	10260
SHANK2-AS2	40015
TBC1D2	18026
CD1E	1638
DNM1P50	48499
ZDHHC13	18413
LINC00574	21598
LINC00242	21249
CKAP5	28959
PDP2	30263
SHANK2	14295
PIAS1	2752
PTAFR	9582
GPD2	4456
RPL36P4	16569
PODN	23174
HIST1H2AE	4724
POTEB	33734
AKR1D1	388
ICE1	29154
ZEB1-AS1	42354
CA14	1372
SPTLC1P1	39668
ABHD4	20154
KLHL3	6354
GPR143P	18499
FUNDC2P1	17253
LINGO4	31814
CUX1	2557
HIGD1AP11	43006
LINC02382	53305
ZBED3	20711
RPL23AP35	36580
ZFYVE28	29334
LINC01572	51385
ACTR3P3	38679
COL4A2-AS1	40156
PRR18	28574
MED28P3	45080
ZBED3-AS1	44188
COL4A1	2202
LINC02431	53362
SDHCP3	45178
CDK8	1779
UBXN2A	27265
IMPG2	18362
C19orf48	29667
GALNT14	22946
PUS7	26033
RUSC2	23625
NOMO3	25242
HMGN2P40	39411
HR	5172
CALML4	18445
GPHB5	18055
WDR90	26960
RPE	10293
CCDC33	26552
TUBG2	12419
PGM1	8905
RAB19	19982
UTP15	25758
FAM166B	34242
RPH3A	17056
HMGB1P35	39175
ASS1P7	770
LINC00501	43439
HMX1	5017
KRT128P	48882
SSH2	30580
RASL10A	16954
ZNF362	18079
LINC00578	43807
RPL7L1P4	39486
NPM1P34	45213
LINC02147	53007
USF2	12594
AP2S1	565
FAM193B	25524
ZIK1P1	38031
LINC02015	52850
LINC01624	52051
CACNA1S	1397
RPL36AP33	36475
OPTC	8158
WBP1LP10	51470
ATP2B2	815
OR4F2P	8299
HSPA8P20	44936
EFCAB7	29379
PIP4K2C	23786
PRKY	9444
CICP23	48833
TEX13D	52278
FAM129A	16784
TENM1	8117
ZNF519P3	50787
PHLPP1	20610
HNRNPH3P1	48750
RPS27P12	35843
MAP1LC3A	6838
SHANK2-AS1	40014
PITHD1	25022
SHANK2-AS3	25098
CMTR1	21077
HIST1H3E	4769
LHX5-AS1	49570
LHX5	14216
EIF4A1P13	37934
KCNMB2	6286
UBE2V1P10	44895
TP53I13	25102
STRA6	30650
STK33P1	26871
HIST1H2APS3	18805
EIF4EP2	32428
AFAP1L1	26714
COL4A2	2203
KPNA2P2	52872
HIST1H1D	4717
ANKRA2	13208
TTC3-AS1	40595
LINC02148	53008
UOX	12575
PHB	8912
HIST1H4F	4783
IFNB1	5434
LDHAL6B	21481
KCNE1B	52280
EVC2	19747
DEFB130	18107
HIST1H4G	4792
MYO1E	7599
GDI2P1	4228
HIST1H3F	4773
DEFB108P4	30174
LIN52	19856
ANKRD13D	27880
SAMD13	24582
NF1P2	38664
CDC14C	22427
SH2D1A	10820
NDUFS6P1	52274
LINC02416	53345
KCNMB2-AS1	51409
LINC02156	53017
HIST1H2BH	4755
ZNF705CP	32283
ADI1P3	52341
DDX43P2	50781
LINC01014	41353
HIST1H3G	4772
ABLIM3	29132
CEACAMP5	1827
FAM66A	30444
NARF-IT1	43651
RPL36AP39	36074
GABRG1	4086
ATMIN	29034
HIST1H2APS4	4732
LINC01869	25050
NDUFA10	7684
COL4A2-AS2	39849
TRIM51FP	43966
RPS10P28	35511
SMCO4	24810
PDSS1P2	49741
CKM	1994
GAPT	26588
TSSC2	12384
HIST1H2BI	4756
C16orf46	26525
HK2P1	4924
LINC01934	52757
FBXW2	13608
MYO15B	14083
ZFHX3	777
OR7E12P	8383
UBE2E3	12479
CLPP	2084
SNAP23P1	16561
DLL1	2908
FRG1DP	51763
ANKRD28	29024
HIST1H4H	4788
CENPN	30873
FAM81A	28379
ZPBP	15662
CDR2	1799
IL11	5966
PPM1B	9276
ODF3	19905
FRMD1	21240
RPS16P9	35659
LINC02075	52921
RPAP3	26151
KRT18P18	33386
SMG1P1	44186
HSPE1P27	49346
RPS15AP6	35657
FAM120B	21109
DCX	2714
CDC27	1728
SLC1A7	10945
TFDP1	11749
RASSF1-AS1	49091
TMEM154	26489
BET1L	19348
EIF4G3	3298
RASSF1	9882
CCNB2	1580
MBD1	6916
VWC2	30200
NCAPG	24304
HNRNPA1P49	48779
PCMTD1P7	51751
SFT2D1	21102
DUX4L33	51789
C7orf72	22564
ATP2B4	817
FRG2EP	51365
ATP2B2-IT1	41309
FUK	29500
ATP2B2-IT2	41310
PDLIM4	16501
GNL2P1	50779
ULK4P2	15776
IGKV1OR-2	5761
TIGD4	18335
BNIP3P4	39657
RARRES2P11	51743
ZNF236	13028
USP18	12616
SCGB1C1	18394
NPIPB5	37233
LINC01001	38540
UNC93B8	44037
CSE1L-AS1	51232
RAB43P1	33153
THRA	11796
AGGF1P10	51747
HSPE1P22	49341
C2CD4D	37210
RNF207	32947
TBC1D3P6	43568
AFF4	17869
KCNV1	18861
LCORL	30776
THEM5	26755
SLC11A2	10908
LINC02208	52978
CMC2	24447
SLC22A4	10968
LINC02216	53083
FBXO33	19833
SNRPCP16	49831
LINC02215	53082
ENPP7P10	48693
RPL23AP95	51630
PHC2	3183
DEFB109P1	18090
IFNWP4	5453
RPL23AP8	23543
HIST1H3PS1	18982
ENO1P4	37945
AK8	26526
FAM90A25P	32246
RPL22	10315
FRG1EP	51764
C1orf64	28339
PTMAP2	9625
KRT18P63	48890
FENDRR	43894
DTWD2	19334
OXR1	15822
TMEM237	14432
EXO1	3511
P4HA2	8547
BMS1P12	49157
RBMY2HP	23893
IFNW1	5448
ALOX12B	430
ALG1L12P	44381
IFNA21	5424
IFNWP15	5449
CSE1L	2431
SPACA9	1367
IFNA4	5425
PPP2R5E	9313
ZCCHC7	26209
PSPN	9579
IFNWP9	5455
ALKBH7	21306
PPP2R3A	9307
YBX1P2	22635
GRIK1-AS1	16458
RINT1	21876
LINC01024	49009
IFNWP5	5454
IFNA14	5420
BACH1-IT2	40007
S100A7L2	21655
IFNA10	5418
IFNA16	5421
IFNA7	5428
BACH1	935
PURA	9701
IFNA17	5422
MFSD13B	52163
FAM86GP	42358
IFNWP18	5450
ATP4B	820
SLC4A3	11029
IFNA22P	5431
RRN3P3	37620
NR1D1	7962
IFNA5	5426
TMEM190	29632
A3GALT2	30005
IFNA20P	5444
KLHL9	18732
TRIM52	19024
LINC02315	53234
IGKV1OR9-1	49473
SUCLA2P2	38102
SOX10	11190
AP1B1	554
IFNA6	5427
EFCAB10	34531
ZNF461	21629
FOXD4L5	18522
TRIM52-AS1	49006
IFNA13	5419
ATP6V0E1P1	41935
RPSAP48	36646
MED24	22963
BACH1-AS1	40008
SNRPCP5	49820
IFNA2	5423
LINC02108	52963
BACH1-IT3	16455
GCSH	4208
LINC01234	49757
C22orf23	18589
TMEM238	40042
CFL2	1875
GRIK1	4579
CCDC167	21239
KLK1	6357
TM2D2	24127
ERCC2	3434
RACK1	4399
B3GAT3	923
DYNLL1P4	49655
NDUFB9P3	52271
CRYBG1	356
ICMT	5350
SUSD1	25413
C8G	1354
NCOA6	15936
RPL5P15	36769
RAB3C	30269
CHADL	25165
HSPB7	5249
POLR2F	9193
TAF1D	28759
HOOK2	19885
CDH16	1755
MAP2K6	6846
OVCA2	24203
NPPB	7940
PSG3	9520
L3MBTL2	18594
RPL12P6	23538
DPH1	3003
RTN4IP1	18647
UBXN4	14860
KRT2	6439
RPS15AP17	36888
SENP8	22992
FAM86KP	44098
ADGRL3-AS1	50604
SYT8	19264
RPL15P1	16583
CLCNKA	2026
IKBIP	26430
MYO9A	7608
PLEKHH3	26105
AGPAT5	20886
SLC22A5	10969
ATP6AP1L	28091
PPP2CB	9300
NPTX2	7953
INMT-MINDY4	41995
ABLIM1	78
TP53INP2	16104
HSD3B7	18324
SCML2	10581
LINCMD1	49089
TRIM51DP	43969
RPL23AP18	36726
IL17A	5981
PPP2R5A	9309
MTCO1P47	52112
INMT	6069
IGKV1D-43	5758
SLC39A8	20862
VSX2	1975
LINC01608	51662
FAM86B2	32222
MIR3936HG	40538
THEM4	17947
OVAAL	49422
KRT1	6412
PIGU	15791
AQP1	633
DENND3	29134
RPL34P22	36454
P4HA2-AS1	43560
TMED9	24878
PQLC1P1	43986
KLC3	20717
IL17F	16404
LRRTM4	19411
DDO	2727
TBC1D32	21485
IFT172	30391
SPATA32	26349
MTND3P23	52169
TMSB10P2	41950
MTCO3P29	52132
SLC25A20P1	1422
SETD1A	29010
IGIP	33847
SMPD3	14240
MTND4LP7	42241
MINDY4	21916
MTND4P15	42202
PARVG	14654
SPTLC1	11277
EEF1A1P37	37915
LINC01609	51663
XKR5	20782
ITPA	6176
ARHGAP35	4591
ZNF79	13153
FMNL1	1212
LAX1	26005
GAPDHP14	4160
SERPINA15P	44397
LINC02237	53108
BACH1-IT1	40006
LINC00189	18461
EEF1A1P28	37902
JUNB	6205
DEFB1	2766
RPL23AP20	36622
ELOBP3	39721
ARMC10	21706
CRHR2	2358
MAST1	19034
LINC01534	51281
LGI1	6572
CBWD4P	18520
TOMM20L	33752
CFL1P7	39959
C11orf54	30204
TAGLN2P1	21739
LINC01483	51130
DYSF	3097
RHOH	686
RCC2P3	42379
RARB	9865
GPATCH8	29066
KRT77	20411
TSPY12P	23904
C17orf58	27568
LCN12	28733
MTATP6P29	52187
KIAA0586	19960
ALG1L14P	44383
TTTY16	18840
KAT14	15904
PRMT7	25557
ALOXE3	13743
NAPEPLD	21683
DMXL1	2937
IMPDH1P3	33958
TSPAN18	20660
CFTRP2	51351
CYTH3	9504
RBM19	29098
WASF3	12734
FAM90A26	43746
RNASEH2A	18518
MPC1	21606
USP17L10	44438
TDGF1P5	11705
OR4A1P	8289
LYPLA1	6737
HNRNPA0	5030
KIAA2013	28513
PITPNM2	21044
WASF3-AS1	39841
PET117	40045
DTYMK	3061
OR4A49P	31268
RTBDN	30310
RPS3AP44	36761
OR4A18P	15155
MTND2P28	42129
LINC00115	26211
SCRN3	30382
GAPDHP67	4145
OR4A19P	15156
E2F6P4	51452
LCT	6530
FAM87B	32236
CRYZP1	2421
HES7	15977
DDHD1	19714
SCML2P1	44329
VWA8P1	44271
MTATP8P1	44571
LINC00668	44328
MTCO1P12	52014
MAP3K14-AS1	44359
EIF5A2P1	51467
TMEM130	25429
LINC01851	52667
OR7E117P	15303
FOXF1	3809
CNKSR1	19700
BRWD3	17342
LINC02198	53064
GGTLC5P	33427
TP53I11	16842
MTCO3P12	52042
MTATP6P1	44575
ENPP7P6	48698
SEMA6D	16770
WBP1LP6	43956
MAP7	6869
LINC01128	49377
YAE1D1	24857
PFKL	8876
YOD1	25035
ACTN2	164
TOP2B	11990
PFKFB2	8873
APH1A	29509
PITPNM2-AS1	53391
NPAS1	7894
RTCB	26935
ATP5O	850
PAXIP1-AS1	27328
TUBA1B	18809
OR4N4	15375
PODNL1	26275
OR4N3P	15374
OR4R3P	15182
MIS12	24967
OR4H6P	8312
MAATS1	24010
CDC27P3	51754
OR4Q1P	15376
OR4M2	15373
NPY6R	7959
LDB3	15710
MTCO2P12	52028
OR4F16	15079
CICP3	37742
OR4C13	15169
HTR5A	5300
MTND1P23	42092
DERL2	17943
OR4C12	15168
LSM14B	15887
HTR5A-AS1	48956
NR5A1	7983
LAMTOR3P2	39727
PRDX2	9353
REPIN1	17922
DKK3	2893
OR11K1P	15371
DTX3	24457
OR11H3P	15367
BECN2	38606
BCL2	990
CFL1P4	1880
DCAF15	25095
COPG1	2236
LINC02283	53200
TTTY12	18493
RFTN1P1	23971
ARFIP1	21496
LINC01497	51163
RBM38	15818
SENP7	30402
FRS2	16971
ARHGAP11B	15782
B4GALT7	930
DLG1-AS1	44154
CYCSP6	24421
ZNF804B	21958
IL2RA	6008
INSIG1	6083
RALA	9839
ZNF775	28501
TEX47	22402
SCG3	13707
SRSF5	10787
CASC6	49076
MTATP6P25	52181
LINC01633	52420
LINC00996	27800
ITSN1	6183
C1orf54	26258
MTND4LP19	42253
KRTCAP3	28943
DLG1	2900
MTCO1P56	52121
GIMAP8	21792
MFSD2A	25897
SUMO2P4	39014
PSG8	9525
ZSCAN22	4929
EXOC3-AS1	25175
SCARNA9	32566
EXOC3	30378
MAP1LC3C	13353
STRADBP1	22478
GOLGA8H	37443
GIMAP7	22404
LINC00265	28019
KPNA2	6395
MED17	2375
SHE	27004
OR10H2	8173
ZNF850	27994
OR10H3	8174
SLC45A4	29196
IFNA11P	5442
CEACAMP6	1828
IFNA12P	5443
ALDH7A1P3	880
PSG10P	9515
TBK1	11584
STEAP1	11378
MYOT	12399
USP17L11	44439
ZNF567	28696
RPL21P33	36686
PSG8-AS1	52550
LINC01028	49014
TRPC2	12334
LINC01185	49572
MIR7-3HG	30049
GIMAP4	21872
CFTRP3	51352
KCNJ16	6262
RPS3AP46	36338
USP17L12	44440
SOCS2-AS1	27054
STEAP2-AS1	40820
STEAP2	17885
MFSD2B	37207
SOCS2	19382
GIMAP6	21918
LINC01597	51594
USP17L13	44441
LINC01598	51597
LINC02265	53179
FKBP1B	3712
ANKRD23	24470
BLACE	20484
ZNF497	23714
TUBB8P6	42343
KLK15	20453
OTUB2	20351
FAM13B	1335
REG3G	29595
CTAGE13P	37298
NAT10	29830
USP17L14P	44442
A1BG-AS1	37133
PFDN1	8866
USP17L15	44443
CAMK2D	1462
RPL28	10330
RPS20P10	36800
USP17L16P	44444
WDCP	26157
NDUFS5P1	44039
DACT2	21231
A1BG	5
USP17L17	44445
BAZ1A	960
LINC02260	27956
KIAA1644	29335
VPS35	13487
DRD5P1	3027
MORC2-AS1	26662
RPS15AP38	36523
CYP26B1	20581
USP17L18	44446
ANKRD39	28640
LINC02104	52959
ANAPC5	15713
MORC2	23573
CCDC11P1	43919
TIMM9	11819
CYSTM1	30239
MXD3	14008
INTS6P1	43921
CHRNA9	14079
USP17L19	44447
PCDH1	8655
GCSHP1	43922
LINC00603	43918
CYP4F36P	42407
KRT18P56	43923
CNNM3	104
LINC01764	52553
DPY19L2P4	22176
USP17L20	44448
CYP4F24P	39945
TLR12P	31754
FAM220A	22422
ATF7	792
HCCAT5	48612
SSH3	30581
CICP22	48838
S100A7	10497
NDUFAF1	18828
LINC01835	52651
ZSCAN20	13093
C16orf47	28329
RNF2	10061
LINC00604	43924
UCA1	37126
QTRT1	23797
NR6A1	7985
CYP4F2	2645
LINC01656	52444
HSBP1P1	20053
HNRNPCP1	20017
MRPS18CP6	29747
S100A6	10496
SEPT7P7	38043
RTL6	13343
IGLVIV-53	5941
TOP3BP1	11994
GABBR2	4507
PRR31	18147
KLK3	6364
RAB24	9765
RWDD4P2	23754
KRT18P23	33392
RTF1	28996
FTH1P25	37643
C12orf65	26784
S100A5	10495
PPCDC	28107
UBR3	30467
LINC01568	51371
SMCO4P1	49559
LINC01180	49558
FZD2	4040
MCM6	6949
C4BPB	1328
CEP295	29366
DDR2	2731
WDR45BP1	26605
ABCD4	68
OR10H1	8172
TRPC4	12336
USP17L21	44449
OR10H5	15389
UBE2S	17895
PKD2L2	9012
SLC22A16	20302
MEOX1	7013
USP17L22	44450
MIR181A2HG	37188
ZNF861P	34514
MPHOSPH9	7215
CYP4F11	13265
USP17L23	44451
SACM1L	17059
USP17L24	44453
FRMD5	28214
PRSS22	14368
TEX15	11738
SPIN2B	33147
PRELID1	30255
NPFF	7901
FAM193A	16822
RPL5P16	36009
LINC00207	37255
LINC01660	52448
GULOP	4695
LINC00229	13240
SLC48A1	26035
HDAC10	18128
ANP32BP2	38552
ZMAT3	29983
LRP4-AS1	44128
TFDP2	11751
RFPL4AP6	45142
PIK3C3	8974
TROVE2	11313
LRP4	6696
DDX24	13266
EXOC6B	17085
GIMAP2	21789
SLC30A5	19089
BTN3A2	1139
OR4C45	31270
PLD5	26879
KIAA0141	28969
VPREB1	12709
PHC1	3182
OR4C49P	31273
XPR1	12827
LCNL1	34436
GTF2IP11	51724
FBXO36P1	50363
RPSAP73	51926
PTGDS	9592
BAP1	950
HDAC7	14067
LINC01338	50547
IGLV5-52	5926
RAB21	18263
IFNA8	5429
IGLV1-51	5882
ST13P12	38787
TTC33	29959
IFNWP2	5452
DHCR7	2860
IGLV1-50	5881
IFNA1	5417
ASH2LP3	53060
PVRIG	32190
PTGER4	9596
RPL10AP5	36770
WDR45B	25072
PIN4P1	44193
GATS	29954
GAPDHP55	38561
ACTBP7	140
RPS15	10388
CLU	2095
TRIM24	11812
LINC01627	52258
BPIFC	16503
LIMD1	6612
LINC01756	52545
CDK2AP1	14002
FEM1A	16934
RPL12P19	36248
GMCL1	23843
LIMD1-AS1	44107
HSPE1P28	49347
ADGRG2	4516
CSRP3	2472
PTBP3	10253
ADGRA3	13839
CRADD	2340
PPP1R26P3	42017
KIT	6342
ARHGAP22-IT1	42944
TDRD10	25316
SOST	13771
CCDC43	26472
MYL4	7585
LYPLA2	6738
RPL23AP92	51627
ARHGAP22	30320
FAM230A	45045
USP17L25	44452
EN2	3343
FAM153A	29940
UBL5P2	44640
MIR31HG	37187
E2F8	24727
IFNWP19	5451
STAG3	11356
MEIOC	26670
ARGFXP2	23977
RPSAP51	36224
IFNE	18163
USP17L26	44454
M6PR	6752
FOXK2	6036
OR4C50P	31274
RPL31P61	35635
ART5	24049
SUMO2P16	49354
RHOT1	21168
ACTN3	165
OR4C46	31271
ZNF829	34032
PURG	17930
UCHL5	19678
GJA1	4274
GGT8P	33438
WRN	12791
COQ10BP2	44913
OR4C7P	14768
USP17L5	37177
TMEM167A	28330
LINC01648	52435
PGP	8909
MYBL1	7547
OR4R2P	15181
PCNAP4	43737
HMGB1P1	4993
IGLV9-49	5933
RIMKLB	29228
OR4A4P	15161
ING5	19421
HCCS	4837
HSPE1P2	20052
WDR89	20489
OR4A3P	15160
ZNF345	16367
MLST8	24825
SLC25A5P7	513
USP17L27	44455
OR4A2P	15159
USP17L28	44456
RPL23AP48	36110
XRCC4	12831
USP17L29	44457
CHCHD1	23518
IMPG1	6055
OR4A8	15165
USP17L9P	12615
KLHDC3	20704
KHSRPP1	39198
ASCL5	33169
CNPY1	27786
OR4A7P	15164
PKD1P1	30065
MPPE1P1	20143
FSHR	3969
OR4A5	15162
IGKV1OR2-1	5760
UTP14C	20321
A2ML1	23336
ABCD1P5	42662
HMGB3P18	39310
OR4A6P	15163
ALG11	32456
RIC8A	29550
PABPC1P6	37986
RBM33	27223
RAB40B	18284
MATN1-AS1	40364
PLOD1	9081
SLC9B1P2	37493
DUSP3	3069
MATN1	6907
IMPDH1P8	33963
OR7E8P	8458
OR10T2	14816
OR7E15P	8386
ZNF790	33114
OR10K2	14826
TRMT1L	16782
IGLV5-48	5925
OR7E10P	8381
IGLV1-47	5880
FRG1BP	15792
FAHD1	14169
C17orf105	37241
ASH2LP2	53059
SLC10A1	10905
LINC00674	44355
MLLT10P1	15794
HAGH	4805
ART1	723
LRRC37A16P	43820
SIRT3	14931
NPY	7955
ZNF90P1	12888
MTHFSD	25778
QRSL1	21020
SPIN2A	20694
TBL2	11586
CTBP2P5	45197
SAP30BP	30785
LAPTM5	29612
ITGB3	6156
CFAP99	51180
FRG1KP	51769
FN3KRP	25700
PPP1R11P2	16327
KCNJ2	6263
KCNJ2-AS1	43720
S100A3	10493
FKBP1BP1	52378
LRFN5	20360
CHSY1	17198
RNF4	10067
FBXO7	13586
KRT126P	32970
RPL21P65	36017
S100A4	10494
RPL23AP96	51631
GLULP5	37989
NCAPD2	24305
RFPL1	9977
CPT2	2330
LINC02080	52928
HAUS8P1	43766
SPR	11257
RFPL1S	9978
LINC00868	27562
MAPK12	6874
PSMD13	9558
TICAM1	18348
FAAH2	26440
RASSF3	14271
EFCAB13	26864
EFCAB11	20357
ITPKA	6178
ZSWIM8	23528
SCAP	30634
SMOC2	20323
CNTNAP1	8011
AMZ2	28041
C1orf123	26059
MTHFD1P1	7433
SEMA4A	10729
FN3K	24822
PLIN3	16893
GTF2F1	4652
IGLV7-46	5930
CDKN2B-AS1	34341
PRR5	31682
SH3BGR	10822
VSTM5	34443
TNNT3	11950
CCR10	4474
TUG1	26066
SELENOS	30396
CDK19	19338
HPRT1P3	5161
DNASE2B	28875
GGTLC3	33426
OR10T1P	14812
EI24P2	44587
CDC37L1-AS1	49735
HEPHL1	30477
REEP4	26176
OR10K1	14693
GOLGA8UP	44411
A2ML1-AS2	41523
A2ML1-AS1	41022
OR10R2	14820
PHBP16	51549
TMEM160	26042
PHAX	10241
OR10R3P	14829
MKRN1	7112
PANX1	8599
NFATC2IP	25906
LINC01213	49648
FOXN3-AS2	30119
USP17L30	44458
CHORDC2P	20050
CHCHD4P3	44491
FOXN3-AS1	44290
MGAT5B	24140
USP17L6P	37179
GRHPR	4570
RAB42P1	19799
KCTD9P6	49915
RPS26P4	23775
SGPP1	17720
FOXN3	1928
MYL6P2	23772
TRIM48	19021
IZUMO1R	32565
USP9X	12632
VDAC1P1	12671
IKZF1	13176
NXPH3	8077
GPR83	4523
MPP3	7221
CDC37L1	17179
NGFR	7809
LTK	6721
LINC00475	23569
MRPL51	14044
LINC01778	52568
GAS6	4168
RAC1	9801
CASC17	43911
LINC02459	53395
DEFB131	18108
ANKRD20A21P	52329
TMEM9	18823
DEFB115	18096
MYL6P5	51646
OR7E86P	14694
VAMP2	12643
RPS28P1	23561
RSL24D1P4	37884
CDKN2B	1788
OR7E85P	14692
SF3B6	30096
UNC93B7	44036
CAP2P1	20142
OR7E83P	14688
ARHGAP8	677
GNG5	4408
DBF4B	17883
LINC00051	32028
UBA52P6	36763
KDSR	4021
DKKL1P1	16593
MTAP	7413
SHH	10848
HERC2P10	39056
HSD17B7	5215
PER1	8845
GAS6-AS1	39826
SPATA1	14682
RAPGEF3	16629
OLFML2A	27270
GANAB	4138
DEFB116	18097
ANKRD49	25970
FAM192BP	37194
RPL31P3	16549
SOX9	11204
MXD1	6761
SMIM5	40030
SOX9-AS1	49321
HTR1B	5287
CHRNA10	13800
ZXDB	13199
HNRNPUP1	19931
KRT8P2	20282
RPF1	30350
RECQL5	9950
MRE11	7230
ZC3H11A	29093
ACTR3BP2	38677
TSNARE1	26437
LINC02307	53226
LINC02358	53281
YWHAZP1	19938
KCNMB3	6287
EIF4BP1	19929
EEF1A2	3192
LINC02331	53251
PGAP2	17893
CELSR2	3231
MEI4	43638
CTBS	2496
NDST2	7681
GAS6-AS2	43694
FLYWCH2	25178
PRICKLE2-AS2	40917
LINC02277	53193
PRICKLE2-AS3	40918
PRDX3P4	44643
SNRNP27	30240
INPP4B	6075
PRICKLE2	20340
REL	9954
C18orf15	26447
NFKB1	7794
LINC01152	16752
LINC00454	42802
LDLRAD4-AS1	48592
LINC02097	52948
LINC02095	52946
STX6	11441
RPL38P3	35980
LINC00452	42800
SMOC1	20318
LDLRAD4	1224
CHEK2P3	43579
LRRFIP1P1	32937
SNRPCP13	49828
PIK3CA	8975
ENPP7P11	48694
BEND3P2	45015
SLC3A1	11025
AQP7	640
FSCB	20494
LINC01958	52784
KRT125P	48875
ZSWIM8-AS1	45103
PRR5-ARHGAP8	34512
DEFA6	2765
LINC00994	48949
KIAA1614-AS1	50644
TMEM191B	33600
KDR	6307
PRICKLE2-AS1	40916
KIAA1614	29327
BMP4	1071
BTBD10P1	51540
TBX5	11604
RPL7AP6	19785
KRT127P	40019
ARL2BPP2	31036
LINC01214	49650
OR10R1P	14813
HMGB3P1	16240
PHIP	15673
DEFA4	2763
TUBB8P1	42182
CDC42P6	44430
RPS6KA2-IT1	41378
CDKN2A	1787
GBA3	19069
RNASET2	21686
KRT76	24430
AGTPBP1	17258
FAM86MP	44100
DEFA8P	31799
DEFA9P	31800
ALG1L3P	44372
SLC25A29	20116
LONRF1	26302
ZC3H4	17808
C11orf49	28720
RFX1	9982
HSF2	5225
ANKS6	26724
C4BPA	1325
YTHDC1	30626
TBX5-AS1	27402
MCM3	6945
AKT2	392
RRAD	10446
ERVFRD-3	49792
SEPT14P21	51712
SMIM6	40032
CDKN2A-AS1	23831
SAE1	30660
IRAK1BP1	17368
YY1	12856
ZBED6	33273
REG1B	9952
GIMAP5	18005
EMX1	3340
FAM228A	34418
LINC00649	44305
ARHGAP6	676
OR6Y1	14823
FHDC1	29363
PRKAA1	9376
LINC01615	51898
OR6P1	15036
BET1P1	51363
GIMAP1	23237
TRIM51HP	43977
TP53I3	19373
BTF3P6	23765
B3GALT5	920
PSMA7	9536
GIMAP1-GIMAP5	51257
LSM3P4	44349
GIMAP3P	30975
RPL5P13	37023
SDC3	10660
SON	11183
PREPL	30228
HBEGF	3059
C9orf142	27849
HAUS6P2	43765
SULT1C2P2	51595
SULT1C2P1	33545
AGK	21869
B3GALT5-AS1	16424
LINC02302	53221
CCDC190	28736
DEFB117	18098
MRPL50P4	29722
PCDH12	8657
LMBR1	13243
DOCK11P1	31719
RFPL4AP3	45139
C4orf26	26300
NLRP2B	29887
